string_protein_id	uniprotkb
9606.ENSP00000477654	B9838V1
9606.ENSP00000477679	A0A087WT91
9606.ENSP00000477695	84210
9606.ENSP00000477706	100131017
9606.ENSP00000477707	10062
9606.ENSP00000477713	3BYM
9606.ENSP00000477715	2M13
9606.ENSP00000477716	7554
9606.ENSP00000477725	23189
9606.ENSP00000477760	119504
9606.ENSP00000477781	1YZ1
9606.ENSP00000477792	10489
9606.ENSP00000477796	1FB1
9606.ENSP00000477802	93190
9606.ENSP00000477815	171558
9606.ENSP00000477817	138639
9606.ENSP00000477829	3975
9606.ENSP00000477841	Q6DKK0
9606.ENSP00000477846	283971
9606.ENSP00000477848	26574
9606.ENSP00000477856	A6NEA2
9606.ENSP00000477868	9878
9606.ENSP00000477870	8369
9606.ENSP00000477871	100862671
9606.ENSP00000477875	102723475
9606.ENSP00000477878	10620
9606.ENSP00000477907	8342
9606.ENSP00000477908	1B50
9606.ENSP00000477920	100527949
9606.ENSP00000477922	Q16385
9606.ENSP00000477973	10734
9606.ENSP00000477979	400818
9606.ENSP00000477981	9016
9606.ENSP00000477999	1.14.13.39
9606.ENSP00000478017	101060301
9606.ENSP00000478024	5LTL
9606.ENSP00000478026	653145
9606.ENSP00000478035	107987373
9606.ENSP00000478059	2K60
9606.ENSP00000478061	4082
9606.ENSP00000478070	54883
9606.ENSP00000478104	55187
9606.ENSP00000478121	1LM8
9606.ENSP00000478179	2LR8
9606.ENSP00000478187	1408
9606.ENSP00000478212	8165
9606.ENSP00000478220	79893
9606.ENSP00000478249	A0A087WTZ4
9606.ENSP00000478253	25902
9606.ENSP00000478255	5243
9606.ENSP00000478257	645121
9606.ENSP00000478258	56101
9606.ENSP00000478289	HVD82_HUMAN
9606.ENSP00000478290	653464
9606.ENSP00000478298	3.4.23.-
9606.ENSP00000478303	5434
9606.ENSP00000478305	1.5.3.16
9606.ENSP00000478345	Q96N38
9606.ENSP00000478352	1V62
9606.ENSP00000478384	344167
9606.ENSP00000478388	256302
9606.ENSP00000478396	80185
9606.ENSP00000478417	9701
9606.ENSP00000478426	101060389
9606.ENSP00000478458	23228
9606.ENSP00000478473	414059
9606.ENSP00000478474	140739
9606.ENSP00000478478	283767
9606.ENSP00000478479	1X3S
9606.ENSP00000478490	253943
9606.ENSP00000478501	10393
9606.ENSP00000478557	126208
9606.ENSP00000478561	1.14.14.1
9606.ENSP00000478568	GAGE2E
9606.ENSP00000478589	83538
9606.ENSP00000478591	2.3.2.27
9606.ENSP00000478600	1.14.11.7
9606.ENSP00000478606	56127
9606.ENSP00000478609	149013
9606.ENSP00000478637	83851
9606.ENSP00000478639	6512
9606.ENSP00000478645	130026
9606.ENSP00000478671	728577
9606.ENSP00000478672	5897
9606.ENSP00000478683	414060
9606.ENSP00000478699	3604
9606.ENSP00000478721	2.7.10.1
9606.ENSP00000478725	A0A0C4DH30
9606.ENSP00000478752	A0A087WUL8
9606.ENSP00000478754	1656
9606.ENSP00000478755	1O6U
9606.ENSP00000478763	140885
9606.ENSP00000478766	100532726
9606.ENSP00000478767	84687
9606.ENSP00000478771	2KHW
9606.ENSP00000478783	2.3.2.27
9606.ENSP00000478796	102723502
9606.ENSP00000478830	3.4.21.-
9606.ENSP00000478834	1527
9606.ENSP00000478874	2.7.11.17
9606.ENSP00000478877	110 kDa cell membrane glycoprotein
9606.ENSP00000478878	131034
9606.ENSP00000478882	A0AVG0
9606.ENSP00000478886	284099
9606.ENSP00000478887	1A93
9606.ENSP00000478892	2781
9606.ENSP00000478893	1ZVO
9606.ENSP00000478910	Q8WZ33
9606.ENSP00000478927	10413
9606.ENSP00000478931	1.6.5.-
9606.ENSP00000478933	A0A096LNH4
9606.ENSP00000478939	A0A087WUU8
9606.ENSP00000478941	A0A087WUV0
9606.ENSP00000478942	11045
9606.ENSP00000478962	CBY
9606.ENSP00000478982	10557
9606.ENSP00000478993	122876
9606.ENSP00000479032	1B0W
9606.ENSP00000479060	25901
9606.ENSP00000479064	A0A087WV05
9606.ENSP00000479069	728929
9606.ENSP00000479071	54469
9606.ENSP00000479089	126014
9606.ENSP00000479097	2Q8R
9606.ENSP00000479104	NM_018711.4
9606.ENSP00000479106	B2R4R0
9606.ENSP00000479113	2567
9606.ENSP00000479119	A0A0C4DH29
9606.ENSP00000479130	197322
9606.ENSP00000479134	342184
9606.ENSP00000479153	10938
9606.ENSP00000479166	3201
9606.ENSP00000479168	A0A087WV42
9606.ENSP00000479169	8345
9606.ENSP00000479202	2AL7
9606.ENSP00000479203	440563
9606.ENSP00000479207	168391
9606.ENSP00000479216	A0A087WWA4
9606.ENSP00000479240	390940
9606.ENSP00000479243	641700
9606.ENSP00000479248	9832
9606.ENSP00000479256	9865
9606.ENSP00000479258	101927423
9606.ENSP00000479261	10497
9606.ENSP00000479266	79866
9606.ENSP00000479284	128312
9606.ENSP00000479291	100288142
9606.ENSP00000479319	100529251
9606.ENSP00000479322	2CP5
9606.ENSP00000479326	440804
9606.ENSP00000479346	10485
9606.ENSP00000479355	94059
9606.ENSP00000479362	647042
9606.ENSP00000479370	83606
9606.ENSP00000479373	A0A087WVE0
9606.ENSP00000479378	H3BT92
9606.ENSP00000479396	388381
9606.ENSP00000479444	B7Z368
9606.ENSP00000479449	90592
9606.ENSP00000479461	B2R4R0
9606.ENSP00000479488	1LU7
9606.ENSP00000479494	3T5X
9606.ENSP00000479504	11056
9606.ENSP00000479518	80179
9606.ENSP00000479526	2KWJ
9606.ENSP00000479536	57126
9606.ENSP00000479542	55857
9606.ENSP00000479580	474344
9606.ENSP00000479586	G3V0Z9
9606.ENSP00000479598	83695
9606.ENSP00000479606	1213
9606.ENSP00000479608	CT45A6
9606.ENSP00000479617	2.3.2.27
9606.ENSP00000479624	F8A1
9606.ENSP00000479636	113026
9606.ENSP00000479656	337878
9606.ENSP00000479664	3.1.1.77
9606.ENSP00000479667	1VZO
9606.ENSP00000479669	3ZHP
9606.ENSP00000479675	A0A0B4J1V0
9606.ENSP00000479679	375616
9606.ENSP00000479693	A0A075B757
9606.ENSP00000479708	114569
9606.ENSP00000479716	54943
9606.ENSP00000479719	26999
9606.ENSP00000479730	100507055
9606.ENSP00000479735	2DHZ
9606.ENSP00000479745	3.4.21.-
9606.ENSP00000479757	81472
9606.ENSP00000479762	338382
9606.ENSP00000479773	149465
9606.ENSP00000479794	B2R4R0
9606.ENSP00000479811	4NXQ
9606.ENSP00000479816	163486
9606.ENSP00000479844	115727
9606.ENSP00000479850	2.4.1.-
9606.ENSP00000479860	10519
9606.ENSP00000479861	2QA5
9606.ENSP00000479870	241
9606.ENSP00000479884	7772
9606.ENSP00000479889	2.7.11.1
9606.ENSP00000479904	7750
9606.ENSP00000479910	4302
9606.ENSP00000479919	51100
9606.ENSP00000479953	LRRC8E
9606.ENSP00000479955	4MHE
9606.ENSP00000479964	22950
9606.ENSP00000479969	55908
9606.ENSP00000479976	387763
9606.ENSP00000480004	2052
9606.ENSP00000480012	135
9606.ENSP00000480027	440560
9606.ENSP00000480035	A0A087WW89
9606.ENSP00000480043	2X1W
9606.ENSP00000480050	6854
9606.ENSP00000480053	338328
9606.ENSP00000480056	2.1.1.-
9606.ENSP00000480059	A0A087WWA1
9606.ENSP00000480090	342372
9606.ENSP00000480091	2.7.1.173
9606.ENSP00000480106	LOC389834
9606.ENSP00000480122	343068
9606.ENSP00000480132	2E3V
9606.ENSP00000480140	10929
9606.ENSP00000480150	10525
9606.ENSP00000480157	146850
9606.ENSP00000480186	3E0J
9606.ENSP00000480221	728113
9606.ENSP00000480240	83938
9606.ENSP00000480270	170954
9606.ENSP00000480279	124590
9606.ENSP00000480291	2DA6
9606.ENSP00000480301	3QWM
9606.ENSP00000480313	8209
9606.ENSP00000480314	374920
9606.ENSP00000480316	114791
9606.ENSP00000480318	102723532
9606.ENSP00000480322	83692
9606.ENSP00000480332	1SZ7
9606.ENSP00000480336	283238
9606.ENSP00000480355	100130361
9606.ENSP00000480359	A0A0A0MSP3
9606.ENSP00000480364	5XGS
9606.ENSP00000480376	727832
9606.ENSP00000480378	130916
9606.ENSP00000480401	7755
9606.ENSP00000480405	2825
9606.ENSP00000480421	51593
9606.ENSP00000480428	2.4.1.-
9606.ENSP00000480439	1.1.1.300
9606.ENSP00000480443	1.1.1.-
9606.ENSP00000480445	91283
9606.ENSP00000480467	3447
9606.ENSP00000480474	1310
9606.ENSP00000480476	26873
9606.ENSP00000480483	51299
9606.ENSP00000480484	7062
9606.ENSP00000480489	2EEH
9606.ENSP00000480492	83882
9606.ENSP00000480507	A0A087WWU0
9606.ENSP00000480514	54499
9606.ENSP00000480524	2E3L
9606.ENSP00000480527	A0A087WWV3
9606.ENSP00000480535	25996
9606.ENSP00000480538	27019
9606.ENSP00000480549	10602
9606.ENSP00000480556	255403
9606.ENSP00000480558	414062
9606.ENSP00000480573	151
9606.ENSP00000480583	NX_Q8NH55
9606.ENSP00000480601	A0A087WWY8
9606.ENSP00000480615	195977
9606.ENSP00000480626	2.1.1.-
9606.ENSP00000480627	154872
9606.ENSP00000480637	4105
9606.ENSP00000480680	7869
9606.ENSP00000480703	113235
9606.ENSP00000480707	51226
9606.ENSP00000480715	23288
9606.ENSP00000480722	2-hydroxy-dADP phosphatase
9606.ENSP00000480740	127495
9606.ENSP00000480744	201181
9606.ENSP00000480750	7455
9606.ENSP00000480763	2.7.10.1
9606.ENSP00000480768	A0A087WX66
9606.ENSP00000480791	1AXM
9606.ENSP00000480798	54602
9606.ENSP00000480818	A0A087WTG0
9606.ENSP00000480821	51599
9606.ENSP00000480824	5570
9606.ENSP00000480826	HIST1H3A
9606.ENSP00000480836	23786
9606.ENSP00000480851	A0A087WXA3
9606.ENSP00000480853	1W24
9606.ENSP00000480884	10402
9606.ENSP00000480914	79025
9606.ENSP00000480916	84679
9606.ENSP00000480941	497661
9606.ENSP00000480946	646817
9606.ENSP00000480960	B2R4R0
9606.ENSP00000480966	2B6R
9606.ENSP00000480971	6753
9606.ENSP00000480986	2CQO
9606.ENSP00000480987	3.6.4.12
9606.ENSP00000480991	2.8.2.-
9606.ENSP00000480998	128408
9606.ENSP00000481006	2XPG
9606.ENSP00000481012	C9JFI0
9606.ENSP00000481021	A0A087WUG5
9606.ENSP00000481022	9522
9606.ENSP00000481029	E9PMD8
9606.ENSP00000481038	23191
9606.ENSP00000481046	3.1.3.74
9606.ENSP00000481054	401258
9606.ENSP00000481056	O95784
9606.ENSP00000481078	440295
9606.ENSP00000481091	1X41
9606.ENSP00000481096	2.4.1.145
9606.ENSP00000481109	157285
9606.ENSP00000481114	2352
9606.ENSP00000481126	55823
9606.ENSP00000481127	1.5.5.2
9606.ENSP00000481142	A0A087WXM4
9606.ENSP00000481149	57730
9606.ENSP00000481152	HV43D_HUMAN
9606.ENSP00000481184	102723680
9606.ENSP00000481185	A0A087WXP5
9606.ENSP00000481203	440829
9606.ENSP00000481244	2J1I
9606.ENSP00000481249	2C9W
9606.ENSP00000481258	102724862
9606.ENSP00000481271	388561
9606.ENSP00000481301	10991
9606.ENSP00000481309	SPINK6
9606.ENSP00000481313	10879
9606.ENSP00000481314	29934
9606.ENSP00000481316	A0A087WXU7
9606.ENSP00000481321	200959
9606.ENSP00000481357	1G91
9606.ENSP00000481358	728229
9606.ENSP00000481372	22891
9606.ENSP00000481380	1E9H
9606.ENSP00000481450	1,4-alpha-D-glucan glucanohydrolase
9606.ENSP00000481457	283116
9606.ENSP00000481465	5E0L
9606.ENSP00000481486	B2R4R0
9606.ENSP00000481495	3.6.4.13
9606.ENSP00000481508	101060376
9606.ENSP00000481542	A0A075B7F9
9606.ENSP00000481554	2892
9606.ENSP00000481559	16S rRNA [Gm1145] 2'-O-methyltransferase
9606.ENSP00000481570	2.3.2.-
9606.ENSP00000481571	A0A087WY73
9606.ENSP00000481575	A0A075B7F8
9606.ENSP00000481581	2297
9606.ENSP00000481592	440335
9606.ENSP00000481593	109703458
9606.ENSP00000481594	390084
9606.ENSP00000481613	NX_Q3SYA9
9606.ENSP00000481622	102724334
9606.ENSP00000481625	6533
9606.ENSP00000481626	A8KAB6
9606.ENSP00000481633	282617
9606.ENSP00000481646	40S ribosomal protein S10
9606.ENSP00000481675	10252
9606.ENSP00000481683	441873
9606.ENSP00000481684	1.14.19.-
9606.ENSP00000481694	728661
9606.ENSP00000481697	51319
9606.ENSP00000481699	5276
9606.ENSP00000481721	2DHK
9606.ENSP00000481728	64137
9606.ENSP00000481733	55588
9606.ENSP00000481750	55317
9606.ENSP00000481762	1WFQ
9606.ENSP00000481773	100316904
9606.ENSP00000481780	23162
9606.ENSP00000481815	646754
9606.ENSP00000481824	83552
9606.ENSP00000481834	51440
9606.ENSP00000481841	100133941
9606.ENSP00000481842	10284
9606.ENSP00000481848	3782
9606.ENSP00000481850	9767
9606.ENSP00000481854	220965
9606.ENSP00000481859	3.1.13.4
9606.ENSP00000481862	57636
9606.ENSP00000481886	10424
9606.ENSP00000481893	3.1.13.4
9606.ENSP00000481912	2.8.2.5
9606.ENSP00000481917	26470
9606.ENSP00000481920	10001
9606.ENSP00000481934	ARHGAP11B
9606.ENSP00000481937	125931
9606.ENSP00000481956	90993
9606.ENSP00000481994	2051
9606.ENSP00000482027	8013
9606.ENSP00000482030	7549
9606.ENSP00000482032	2.7.4.21
9606.ENSP00000482063	7703
9606.ENSP00000482075	10728
9606.ENSP00000482093	8863
9606.ENSP00000482107	A0A0B4J2E5
9606.ENSP00000482119	392843
9606.ENSP00000482133	100529257
9606.ENSP00000482142	A0A087WTI8
9606.ENSP00000482169	4747
9606.ENSP00000482180	65998
9606.ENSP00000482195	644353
9606.ENSP00000482202	2.3.-.-
9606.ENSP00000482218	83596
9606.ENSP00000482228	59339
9606.ENSP00000482232	1081
9606.ENSP00000482241	CT45A7
9606.ENSP00000482245	1602
9606.ENSP00000482259	1HUM
9606.ENSP00000482264	2.3.1.20
9606.ENSP00000482270	A8MYA2
9606.ENSP00000482285	25900
9606.ENSP00000482304	57829
9606.ENSP00000482306	123016
9606.ENSP00000482313	2KMU
9606.ENSP00000482325	441425
9606.ENSP00000482335	9053
9606.ENSP00000482345	Q6IPX1
9606.ENSP00000482358	3.4.21.-
9606.ENSP00000482374	80164
9606.ENSP00000482378	91355
9606.ENSP00000482393	D3DTC5
9606.ENSP00000482396	2.4.1.259
9606.ENSP00000482410	8629
9606.ENSP00000482431	A4FTV9
9606.ENSP00000482437	A0A087WTZ3
9606.ENSP00000482438	6837
9606.ENSP00000482442	100533181
9606.ENSP00000482445	84293
9606.ENSP00000482457	2K2J
9606.ENSP00000482482	375190
9606.ENSP00000482486	125950
9606.ENSP00000482502	4.1.3.44
9606.ENSP00000482504	10002
9606.ENSP00000482512	138307
9606.ENSP00000482514	DGCR6
9606.ENSP00000482515	26010
9606.ENSP00000482523	284040
9606.ENSP00000482538	A4FTV9
9606.ENSP00000482540	26149
9606.ENSP00000482543	4700
9606.ENSP00000482546	9985
9606.ENSP00000482548	1BO1
9606.ENSP00000482552	340069
9606.ENSP00000482564	H2AFB2
9606.ENSP00000482568	2MAK
9606.ENSP00000482581	117581
9606.ENSP00000482599	124512
9606.ENSP00000482600	140687
9606.ENSP00000482604	2CS0
9606.ENSP00000482607	79692
9606.ENSP00000482609	5193
9606.ENSP00000482613	9324
9606.ENSP00000482620	84440
9606.ENSP00000482630	729877
9606.ENSP00000482632	115560
9606.ENSP00000482639	2.5.1.18
9606.ENSP00000482647	23370
9606.ENSP00000482657	2.7.11.25
9606.ENSP00000482674	3018
9606.ENSP00000482678	A0A2Q2TTZ9
9606.ENSP00000482704	1.1.1.270
9606.ENSP00000482705	2.4.1.-
9606.ENSP00000482732	2PA5
9606.ENSP00000482743	A0A087WUI4
9606.ENSP00000482749	7770
9606.ENSP00000482753	203228
9606.ENSP00000482760	3.4.21.-
9606.ENSP00000482773	3420
9606.ENSP00000482786	E5RQL4
9606.ENSP00000482801	284021
9606.ENSP00000482810	64097
9606.ENSP00000482816	A0A096LPJ9
9606.ENSP00000482819	79175
9606.ENSP00000482826	63908
9606.ENSP00000482829	102724428
9606.ENSP00000482841	1382
9606.ENSP00000482870	4MJJ
9606.ENSP00000482899	25891
9606.ENSP00000482916	2OKV
9606.ENSP00000482950	8447
9606.ENSP00000482954	1BP3
9606.ENSP00000482968	7840
9606.ENSP00000483001	51491
9606.ENSP00000483005	2.3.2.27
9606.ENSP00000483018	1LZ0
9606.ENSP00000483038	66035
9606.ENSP00000483059	3P0U
9606.ENSP00000483103	102724631
9606.ENSP00000483110	1P9F
9606.ENSP00000483117	2I46
9606.ENSP00000483125	3.5.3.15
9606.ENSP00000483140	A0A0C4DGP1
9606.ENSP00000483154	161142
9606.ENSP00000483185	163
9606.ENSP00000483228	57223
9606.ENSP00000483236	10238
9606.ENSP00000483239	390538
9606.ENSP00000483246	113277
9606.ENSP00000483254	9987
9606.ENSP00000483276	84065
9606.ENSP00000483280	MAFIP
9606.ENSP00000483283	HIST1H3A
9606.ENSP00000483293	138882
9606.ENSP00000483300	2YL2
9606.ENSP00000483312	401551
9606.ENSP00000483313	10163
9606.ENSP00000483328	A0A0B4J2F8
9606.ENSP00000483330	A0A0J9YW77
9606.ENSP00000483345	3EAE
9606.ENSP00000483356	26150
9606.ENSP00000483364	26123
9606.ENSP00000483375	1EK5
9606.ENSP00000483386	2EGE
9606.ENSP00000483397	A0A087X0H2
9606.ENSP00000483403	1A22
9606.ENSP00000483408	64062
9606.ENSP00000483424	2.7.11.1
9606.ENSP00000483430	3429
9606.ENSP00000483453	11276
9606.ENSP00000483467	100130827
9606.ENSP00000483469	440435
9606.ENSP00000483484	10412
9606.ENSP00000483486	10139
9606.ENSP00000483489	2.1.1.244
9606.ENSP00000483494	27291
9606.ENSP00000483495	3.6.4.13
9606.ENSP00000483519	3.4.19.12
9606.ENSP00000483521	54741
9606.ENSP00000483523	140688
9606.ENSP00000483537	160140
9606.ENSP00000483547	58526
9606.ENSP00000483549	201299
9606.ENSP00000483552	3.4.21.75
9606.ENSP00000483562	6297
9606.ENSP00000483567	A0A075B6S2
9606.ENSP00000483570	1AWW
9606.ENSP00000483585	A0A087WW87
9606.ENSP00000483599	10417
9606.ENSP00000483619	CT45A2
9606.ENSP00000483621	26256
9606.ENSP00000483624	160365
9606.ENSP00000483631	3.4.19.12
9606.ENSP00000483637	CT45A9
9606.ENSP00000483640	57644
9606.ENSP00000483667	1105
9606.ENSP00000483673	A0A087X0V3
9606.ENSP00000483688	3.4.25.1
9606.ENSP00000483713	51348
9606.ENSP00000483720	51427
9606.ENSP00000483721	117
9606.ENSP00000483757	267012
9606.ENSP00000483764	120146
9606.ENSP00000483781	6AVJ
9606.ENSP00000483786	3241
9606.ENSP00000483811	645051
9606.ENSP00000483814	-14 gene protein
9606.ENSP00000483825	2JVX
9606.ENSP00000483842	HIST1H2AB
9606.ENSP00000483872	340348
9606.ENSP00000483879	389610
9606.ENSP00000483888	4707
9606.ENSP00000483897	3.2.1.17
9606.ENSP00000483903	8341
9606.ENSP00000483921	23635
9606.ENSP00000483930	285550
9606.ENSP00000483936	94120
9606.ENSP00000483946	26147
9606.ENSP00000483965	102723859
9606.ENSP00000483981	162699
9606.ENSP00000483989	CSNK2B
9606.ENSP00000484056	85364
9606.ENSP00000484060	29993
9606.ENSP00000484075	A0A0G2JMP0
9606.ENSP00000484078	2HCC
9606.ENSP00000484095	HIST1H3A
9606.ENSP00000484105	3L9Q
9606.ENSP00000484121	1I49
9606.ENSP00000484135	120376
9606.ENSP00000484175	64747
9606.ENSP00000484176	348174
9606.ENSP00000484181	101060351
9606.ENSP00000484228	51374
9606.ENSP00000484237	441871
9606.ENSP00000484252	254187
9606.ENSP00000484261	474382
9606.ENSP00000484263	283953
9606.ENSP00000484288	1IK9
9606.ENSP00000484342	1ARK
9606.ENSP00000484343	5269
9606.ENSP00000484383	441864
9606.ENSP00000484390	1WMK
9606.ENSP00000484398	2D87
9606.ENSP00000484403	3.1.3.48
9606.ENSP00000484411	3200
9606.ENSP00000484431	2EDO
9606.ENSP00000484443	2.7.11.1
9606.ENSP00000484472	450 kDa epidermal antigen
9606.ENSP00000484479	3442
9606.ENSP00000484492	401466
9606.ENSP00000484497	3.4.21.-
9606.ENSP00000484525	1J2X
9606.ENSP00000484552	2702
9606.ENSP00000484580	5504
9606.ENSP00000484601	102723631
9606.ENSP00000484609	2CQ7
9606.ENSP00000484615	29989
9606.ENSP00000484618	100506013
9606.ENSP00000484621	Q12799
9606.ENSP00000484634	23639
9606.ENSP00000484638	HIST1H3A
9606.ENSP00000484640	192134
9606.ENSP00000484644	4.3.2.7
9606.ENSP00000484658	HIST1H3A
9606.ENSP00000484668	2543
9606.ENSP00000484669	29894
9606.ENSP00000484687	2YQQ
9606.ENSP00000484689	10581
9606.ENSP00000484710	100170841
9606.ENSP00000484713	23325
9606.ENSP00000484715	80725
9606.ENSP00000484732	729438
9606.ENSP00000484736	83862
9606.ENSP00000484789	B2R4R0
9606.ENSP00000484803	A0A087WVT2
9606.ENSP00000484804	80210
9606.ENSP00000484807	26165
9606.ENSP00000484810	10782
9606.ENSP00000484824	1SM3
9606.ENSP00000484841	HIST1H3A
9606.ENSP00000484852	284349
9606.ENSP00000484855	10640
9606.ENSP00000484862	11086
9606.ENSP00000484875	653404
9606.ENSP00000484893	101928527
9606.ENSP00000484903	39S ribosomal protein L45, mitochondrial
9606.ENSP00000484928	1002
9606.ENSP00000484940	A0A087X2F4
9606.ENSP00000484945	360205
9606.ENSP00000484998	26S proteasome AAA-ATPase subunit RPT4
9606.ENSP00000485010	2.3.1.-
9606.ENSP00000485022	A0A1B0GW87
9606.ENSP00000485028	56667
9606.ENSP00000485031	Beta-defensin 133
9606.ENSP00000485033	1793
9606.ENSP00000485074	A0A096LNJ8
9606.ENSP00000485097	C9J1S8
9606.ENSP00000485108	642623
9606.ENSP00000485112	26529
9606.ENSP00000485117	5676
9606.ENSP00000485118	727830
9606.ENSP00000485129	23308
9606.ENSP00000485141	100129216
9606.ENSP00000485156	219959
9606.ENSP00000485206	5.2.1.8
9606.ENSP00000485216	A0A024QYV9
9606.ENSP00000485228	7741
9606.ENSP00000485230	729597
9606.ENSP00000485238	90342
9606.ENSP00000485240	219493
9606.ENSP00000485243	645402
9606.ENSP00000485258	343070
9606.ENSP00000485259	A0A096LNW5
9606.ENSP00000485276	91179
9606.ENSP00000485287	391190
9606.ENSP00000485292	119695
9606.ENSP00000485295	219428
9606.ENSP00000485306	392188
9606.ENSP00000485316	A0A096LP01
9606.ENSP00000485319	219437
9606.ENSP00000485323	3.4.19.12
9606.ENSP00000485324	219479
9606.ENSP00000485337	392197
9606.ENSP00000485357	A0A087WY63
9606.ENSP00000485364	3.4.19.12
9606.ENSP00000485370	B3EWG5
9606.ENSP00000485378	202658
9606.ENSP00000485398	442590
9606.ENSP00000485401	A0A096LP55
9606.ENSP00000485407	79345
9606.ENSP00000485428	390142
9606.ENSP00000485431	119764
9606.ENSP00000485448	442319
9606.ENSP00000485450	B7ZW38
9606.ENSP00000485467	Q9ULZ0
9606.ENSP00000485473	391003
9606.ENSP00000485478	92211
9606.ENSP00000485483	26211
9606.ENSP00000485484	102723553
9606.ENSP00000485512	347148
9606.ENSP00000485513	253725
9606.ENSP00000485524	100130301
9606.ENSP00000485525	158
9606.ENSP00000485526	644943
9606.ENSP00000485527	CBS
9606.ENSP00000485530	143496
9606.ENSP00000485532	89778
9606.ENSP00000485541	A0A024RC17
9606.ENSP00000485547	730291
9606.ENSP00000485552	100528017
9606.ENSP00000485577	347169
9606.ENSP00000485582	A0A024R7N8
9606.ENSP00000485586	NXF2
9606.ENSP00000485609	128367
9606.ENSP00000485612	79324
9606.ENSP00000485614	9849
9606.ENSP00000485615	A0A096LPH7
9606.ENSP00000485627	100287171
9606.ENSP00000485628	727905
9606.ENSP00000485630	A0A096LPI6
9606.ENSP00000485635	Q9ULZ0
9606.ENSP00000485638	P0DN26
9606.ENSP00000485656	H0Y7S4
9606.ENSP00000485659	4586
9606.ENSP00000485661	283160
9606.ENSP00000485664	A0A096LPK6
9606.ENSP00000485668	A0A096LPK9
9606.ENSP00000485698	51250
9606.ENSP00000485750	140883
9606.ENSP00000485952	4.1.2.13
9606.ENSP00000486109	7223
9606.ENSP00000486146	79086
9606.ENSP00000486230	255928
9606.ENSP00000486252	140032
9606.ENSP00000486285	10160
9606.ENSP00000486291	2.8.3.13
9606.ENSP00000486357	NM_015216.4
9606.ENSP00000486361	1622
9606.ENSP00000486502	23619
9606.ENSP00000486540	2FV2
9606.ENSP00000486574	1WGN
9606.ENSP00000486623	A0A0D9SFI3
9606.ENSP00000486676	11277
9606.ENSP00000486687	166815
9606.ENSP00000486725	1ZKC
9606.ENSP00000486891	1JDH
9606.ENSP00000486901	1.14.13.225
9606.ENSP00000487041	22837
9606.ENSP00000487061	A0A0D9SEU7
9606.ENSP00000487073	A0A0D9SG05
9606.ENSP00000487094	A0A0D9SG24
9606.ENSP00000487136	1.-.-.-
9606.ENSP00000487146	A0A0D9SFB2
9606.ENSP00000487164	23355
9606.ENSP00000487174	2DA7
9606.ENSP00000487183	390927
9606.ENSP00000487221	159090
9606.ENSP00000487358	387357
9606.ENSP00000487363	26762
9606.ENSP00000487365	10808
9606.ENSP00000487444	2FOT
9606.ENSP00000487603	A0A0J9YVN9
9606.ENSP00000487693	23760
9606.ENSP00000487709	399668
9606.ENSP00000487717	A0A0J9YVX5
9606.ENSP00000487719	Alpha-tubulin 4B
9606.ENSP00000487772	102723555
9606.ENSP00000487785	3737
9606.ENSP00000487800	124842
9606.ENSP00000487971	3.1.3.4
9606.ENSP00000488022	100129520
9606.ENSP00000488024	5003
9606.ENSP00000488117	389762
9606.ENSP00000488251	389761
9606.ENSP00000488257	A0A0J9YX57
9606.ENSP00000488302	A0A0J9YX94
9606.ENSP00000488305	HIAR
9606.ENSP00000488361	441925
9606.ENSP00000488404	A0A0J9YXH5
9606.ENSP00000488422	10659
9606.ENSP00000488437	3.4.21.4
9606.ENSP00000488481	A0A0J9YXN7
9606.ENSP00000488520	A0A0J9YXS1
9606.ENSP00000488558	A0A0J9YXV3
9606.ENSP00000488568	728637
9606.ENSP00000488642	11044
9606.ENSP00000488643	P0DMW4
9606.ENSP00000488668	340527
9606.ENSP00000488696	A0A0J9YY54
9606.ENSP00000488748	100507027
9606.ENSP00000488802	A0A087WT57
9606.ENSP00000488838	3.1.1.2
9606.ENSP00000488907	100129361
9606.ENSP00000488912	A0A024R9X9
9606.ENSP00000488929	91050
9606.ENSP00000488958	2.3.1.68
9606.ENSP00000488973	100131303
9606.ENSP00000488984	A0A0U1RQG5
9606.ENSP00000488995	286430
9606.ENSP00000489024	A0A0U1RQI7
9606.ENSP00000489061	728819
9606.ENSP00000489123	55681
9606.ENSP00000489149	A0A0U1RQS6
9606.ENSP00000489180	A0A0U1RQL9
9606.ENSP00000489189	1HX1
9606.ENSP00000489225	2EHF
9606.ENSP00000489236	B2R4R0
9606.ENSP00000489262	4ERV
9606.ENSP00000489273	A0A0U1RR11
9606.ENSP00000489282	HIST1H3A
9606.ENSP00000489311	A0A0U1RR32
9606.ENSP00000489317	B2R4S9
9606.ENSP00000489320	A0A0U1RQR0
9606.ENSP00000489328	CENPVL2
9606.ENSP00000489407	6CPK
9606.ENSP00000489429	A0A0U1RRA0
9606.ENSP00000489442	23233
9606.ENSP00000489547	A0A0U1RRI6
9606.ENSP00000489551	9369
9606.ENSP00000489570	107984640
9606.ENSP00000489583	550643
9606.ENSP00000489585	100129969
9606.ENSP00000489588	A0A0U1RRL7
9606.ENSP00000489597	2SHP
9606.ENSP00000489616	A0A0U1RQQ8
9606.ENSP00000489619	A0A1B0GVZ6
9606.ENSP00000489624	A0A1B0GTB2
9606.ENSP00000489630	341032
