string_protein_id	uniprotkb
10090.ENSMUSP00000120659	66801
10090.ENSMUSP00000120741	100503895
10090.ENSMUSP00000120778	75530
10090.ENSMUSP00000120802	D3YY33
10090.ENSMUSP00000120803	A0A0A0MQK4
10090.ENSMUSP00000120807	619605
10090.ENSMUSP00000120810	625098
10090.ENSMUSP00000120816	74251
10090.ENSMUSP00000120830	268980
10090.ENSMUSP00000120840	69754
10090.ENSMUSP00000120881	12523
10090.ENSMUSP00000120904	66676
10090.ENSMUSP00000120911	213773
10090.ENSMUSP00000120925	67106
10090.ENSMUSP00000120938	2.3.2.27
10090.ENSMUSP00000120966	66531
10090.ENSMUSP00000120967	22228
10090.ENSMUSP00000120976	1.1.1.211
10090.ENSMUSP00000121000	21665
10090.ENSMUSP00000121005	D3YTQ3
10090.ENSMUSP00000121023	77300
10090.ENSMUSP00000121032	2.7.11.1
10090.ENSMUSP00000121038	105000
10090.ENSMUSP00000121042	66498
10090.ENSMUSP00000121079	18545
10090.ENSMUSP00000121081	D3YTM9
10090.ENSMUSP00000121111	1JKY
10090.ENSMUSP00000121116	A3KGU4
10090.ENSMUSP00000121125	21886
10090.ENSMUSP00000121127	14696
10090.ENSMUSP00000121182	76577
10090.ENSMUSP00000121202	22746
10090.ENSMUSP00000121203	13033
10090.ENSMUSP00000121212	619289
10090.ENSMUSP00000121233	12916
10090.ENSMUSP00000121239	104625
10090.ENSMUSP00000121249	66435
10090.ENSMUSP00000121261	D3Z2X2
10090.ENSMUSP00000121266	3A9J
10090.ENSMUSP00000121275	408068
10090.ENSMUSP00000121283	213054
10090.ENSMUSP00000121284	A0A087WQA2
10090.ENSMUSP00000121288	224598
10090.ENSMUSP00000121301	A2A8V4
10090.ENSMUSP00000121309	BBP
10090.ENSMUSP00000121317	94220
10090.ENSMUSP00000121321	628236
10090.ENSMUSP00000121339	433215
10090.ENSMUSP00000121346	99730
10090.ENSMUSP00000121358	3.4.24.56
10090.ENSMUSP00000121390	71889
10090.ENSMUSP00000121493	223918
10090.ENSMUSP00000121496	69721
10090.ENSMUSP00000121504	28075
10090.ENSMUSP00000121557	1.6.99.3
10090.ENSMUSP00000121562	54427
10090.ENSMUSP00000121576	B1AWM0
10090.ENSMUSP00000121612	216549
10090.ENSMUSP00000121617	E9PZ24
10090.ENSMUSP00000121637	66278
10090.ENSMUSP00000121642	668976
10090.ENSMUSP00000121679	2.3.1.256
10090.ENSMUSP00000121707	100041146
10090.ENSMUSP00000121729	3.1.1.-
10090.ENSMUSP00000121744	54403
10090.ENSMUSP00000121753	245007
10090.ENSMUSP00000121755	329738
10090.ENSMUSP00000121775	106068
10090.ENSMUSP00000121803	269180
10090.ENSMUSP00000121811	F6RUI8
10090.ENSMUSP00000121832	216971
10090.ENSMUSP00000121835	3.6.1.-
10090.ENSMUSP00000121846	69987
10090.ENSMUSP00000121848	23845
10090.ENSMUSP00000121862	51875
10090.ENSMUSP00000121870	230622
10090.ENSMUSP00000121883	27366
10090.ENSMUSP00000121887	D3Z1Y0
10090.ENSMUSP00000121894	Arhgap26
10090.ENSMUSP00000121903	B1AWG4
10090.ENSMUSP00000121926	4933403O08Rik
10090.ENSMUSP00000121973	2.7.8.5
10090.ENSMUSP00000121977	2NPS
10090.ENSMUSP00000122000	320376
10090.ENSMUSP00000122032	231570
10090.ENSMUSP00000122056	56709
10090.ENSMUSP00000122058	319845
10090.ENSMUSP00000122061	23934
10090.ENSMUSP00000122066	76688
10090.ENSMUSP00000122072	54409
10090.ENSMUSP00000122080	19222
10090.ENSMUSP00000122090	20615
10090.ENSMUSP00000122103	78830
10090.ENSMUSP00000122124	242585
10090.ENSMUSP00000122157	50518
10090.ENSMUSP00000122192	269878
10090.ENSMUSP00000122199	235441
10090.ENSMUSP00000122212	A2AMD0
10090.ENSMUSP00000122219	19116
10090.ENSMUSP00000122252	2.7.7.2
10090.ENSMUSP00000122274	2.3.1.51
10090.ENSMUSP00000122345	111368
10090.ENSMUSP00000122360	227746
10090.ENSMUSP00000122363	68552
10090.ENSMUSP00000122366	13135
10090.ENSMUSP00000122395	117589
10090.ENSMUSP00000122402	244562
10090.ENSMUSP00000122403	18045
10090.ENSMUSP00000122420	52563
10090.ENSMUSP00000122424	15950
10090.ENSMUSP00000122435	74414
10090.ENSMUSP00000122471	2.3.2.23
10090.ENSMUSP00000122476	18022
10090.ENSMUSP00000122497	71435
10090.ENSMUSP00000122507	2.7.11.1
10090.ENSMUSP00000122543	105835
10090.ENSMUSP00000122552	1.1.1.300
10090.ENSMUSP00000122582	15431
10090.ENSMUSP00000122623	5.3.1.23
10090.ENSMUSP00000122645	233437
10090.ENSMUSP00000122709	3.4.21.-
10090.ENSMUSP00000122733	21953
10090.ENSMUSP00000122831	12615
10090.ENSMUSP00000122852	270163
10090.ENSMUSP00000122855	60344
10090.ENSMUSP00000122863	50530
10090.ENSMUSP00000122881	98682
10090.ENSMUSP00000122894	232035
10090.ENSMUSP00000122895	11298
10090.ENSMUSP00000122896	224997
10090.ENSMUSP00000122903	54646
10090.ENSMUSP00000122904	D3Z167
10090.ENSMUSP00000122915	16536
10090.ENSMUSP00000122941	75593
10090.ENSMUSP00000122964	99889
10090.ENSMUSP00000123011	327959
10090.ENSMUSP00000123025	D3YUP5
10090.ENSMUSP00000123078	244310
10090.ENSMUSP00000123088	17876
10090.ENSMUSP00000123090	252864
10090.ENSMUSP00000123102	449000
10090.ENSMUSP00000123141	320484
10090.ENSMUSP00000123155	78304
10090.ENSMUSP00000123158	67737
10090.ENSMUSP00000123201	83675
10090.ENSMUSP00000123234	1V5Q
10090.ENSMUSP00000123235	546049
10090.ENSMUSP00000123238	19707
10090.ENSMUSP00000123252	E9PUR3
10090.ENSMUSP00000123253	78808
10090.ENSMUSP00000123266	19415
10090.ENSMUSP00000123270	108857
10090.ENSMUSP00000123324	28S ribosomal protein S26, mitochondrial
10090.ENSMUSP00000123325	1YZL
10090.ENSMUSP00000123336	15109
10090.ENSMUSP00000123354	240069
10090.ENSMUSP00000123367	329877
10090.ENSMUSP00000123374	76551
10090.ENSMUSP00000123404	668894
10090.ENSMUSP00000123410	26451
10090.ENSMUSP00000123412	2900073G15Rik
10090.ENSMUSP00000123425	231506
10090.ENSMUSP00000123426	27028
10090.ENSMUSP00000123432	100037278
10090.ENSMUSP00000123472	A2CFG5
10090.ENSMUSP00000123476	1.14.13.8
10090.ENSMUSP00000123494	224090
10090.ENSMUSP00000123506	14256
10090.ENSMUSP00000123509	21952
10090.ENSMUSP00000123514	329731
10090.ENSMUSP00000123525	231148
10090.ENSMUSP00000123563	2.7.11.-
10090.ENSMUSP00000123564	SORT_MOUSE
10090.ENSMUSP00000123588	382236
10090.ENSMUSP00000123590	22224
10090.ENSMUSP00000123605	14-3-3 protein tau
10090.ENSMUSP00000123609	12864
10090.ENSMUSP00000123628	232925
10090.ENSMUSP00000123649	259008
10090.ENSMUSP00000123698	66266
10090.ENSMUSP00000123700	12282
10090.ENSMUSP00000123701	E0CZ16
10090.ENSMUSP00000123751	101359
10090.ENSMUSP00000123752	11787
10090.ENSMUSP00000123765	20916
10090.ENSMUSP00000123773	108899
10090.ENSMUSP00000123787	241158
10090.ENSMUSP00000123798	E0CZ90
10090.ENSMUSP00000123803	2010300C02Rik
10090.ENSMUSP00000123810	22750
10090.ENSMUSP00000123851	CD054_MOUSE
10090.ENSMUSP00000123853	14525
10090.ENSMUSP00000123865	2.7.11.1
10090.ENSMUSP00000123866	2.1.1.77
10090.ENSMUSP00000123872	93725
10090.ENSMUSP00000123886	2LMK
10090.ENSMUSP00000123924	20344
10090.ENSMUSP00000123931	17221
10090.ENSMUSP00000123935	2.4.1.260
10090.ENSMUSP00000123947	100043497
10090.ENSMUSP00000123949	102638913
10090.ENSMUSP00000123953	22689
10090.ENSMUSP00000123963	68490
10090.ENSMUSP00000123979	3.2.1.14
10090.ENSMUSP00000123990	73690
10090.ENSMUSP00000123997	F6XX07
10090.ENSMUSP00000123998	15364
10090.ENSMUSP00000124017	14198
10090.ENSMUSP00000124022	23850
10090.ENSMUSP00000124028	4933434E20Rik
10090.ENSMUSP00000124031	338348
10090.ENSMUSP00000124033	218460
10090.ENSMUSP00000124039	2.3.1.234
10090.ENSMUSP00000124043	320538
10090.ENSMUSP00000124047	109108
10090.ENSMUSP00000124048	19261
10090.ENSMUSP00000124052	19699
10090.ENSMUSP00000124056	269198
10090.ENSMUSP00000124063	66696
10090.ENSMUSP00000124065	22301
10090.ENSMUSP00000124066	1.1.1.300
10090.ENSMUSP00000124067	2.4.1.135
10090.ENSMUSP00000124068	3.1.4.53
10090.ENSMUSP00000124075	22688
10090.ENSMUSP00000124085	1.4.3.22
10090.ENSMUSP00000124089	214812
10090.ENSMUSP00000124091	215031
10090.ENSMUSP00000124093	252870
10090.ENSMUSP00000124111	19679
10090.ENSMUSP00000124119	54725
10090.ENSMUSP00000124131	21887
10090.ENSMUSP00000124133	15258
10090.ENSMUSP00000124137	319997
10090.ENSMUSP00000124179	B2ZAA3
10090.ENSMUSP00000124201	64209
10090.ENSMUSP00000124204	13396
10090.ENSMUSP00000124205	60532
10090.ENSMUSP00000124211	2.1.1.299
10090.ENSMUSP00000124251	240755
10090.ENSMUSP00000124258	2.4.2.-
10090.ENSMUSP00000124264	3.1.11.7
10090.ENSMUSP00000124272	54445
10090.ENSMUSP00000124278	94353
10090.ENSMUSP00000124280	77669
10090.ENSMUSP00000124290	72844
10090.ENSMUSP00000124291	2.3.1.-
10090.ENSMUSP00000124293	2.3.2.27
10090.ENSMUSP00000124305	NM_009155.4
10090.ENSMUSP00000124312	231637
10090.ENSMUSP00000124317	21374
10090.ENSMUSP00000124327	244682
10090.ENSMUSP00000124342	545874
10090.ENSMUSP00000124344	320982
10090.ENSMUSP00000124348	268527
10090.ENSMUSP00000124354	406218
10090.ENSMUSP00000124362	4922505G16Rik
10090.ENSMUSP00000124369	264134
10090.ENSMUSP00000124376	uc009cjq.2
10090.ENSMUSP00000124381	381680
10090.ENSMUSP00000124394	78257
10090.ENSMUSP00000124406	14088
10090.ENSMUSP00000124417	E9Q6D8
10090.ENSMUSP00000124423	232078
10090.ENSMUSP00000124459	71951
10090.ENSMUSP00000124462	269152
10090.ENSMUSP00000124470	269788
10090.ENSMUSP00000124473	75209
10090.ENSMUSP00000124475	242253
10090.ENSMUSP00000124476	70571
10090.ENSMUSP00000124480	109672
10090.ENSMUSP00000124505	Q8CJ67
10090.ENSMUSP00000124509	E0CYN1
10090.ENSMUSP00000124518	1.16.3.1
10090.ENSMUSP00000124520	69017
10090.ENSMUSP00000124523	Cycs
10090.ENSMUSP00000124524	330369
10090.ENSMUSP00000124528	114141
10090.ENSMUSP00000124529	94212
10090.ENSMUSP00000124534	243084
10090.ENSMUSP00000124546	319266
10090.ENSMUSP00000124551	13690
10090.ENSMUSP00000124562	2RQY
10090.ENSMUSP00000124565	1.14.11.-
10090.ENSMUSP00000124569	56857
10090.ENSMUSP00000124570	11549
10090.ENSMUSP00000124579	109900
10090.ENSMUSP00000124581	229927
10090.ENSMUSP00000124592	226757
10090.ENSMUSP00000124611	72978
10090.ENSMUSP00000124625	22375
10090.ENSMUSP00000124631	668727
10090.ENSMUSP00000124635	226075
10090.ENSMUSP00000124641	F6SG70
10090.ENSMUSP00000124647	192663
10090.ENSMUSP00000124668	60505
10090.ENSMUSP00000124673	A0A3Q4EBW9
10090.ENSMUSP00000124674	319991
10090.ENSMUSP00000124685	69774
10090.ENSMUSP00000124696	2.1.1.-
10090.ENSMUSP00000124703	338368
10090.ENSMUSP00000124709	243547
10090.ENSMUSP00000124710	105689
10090.ENSMUSP00000124712	319807
10090.ENSMUSP00000124719	17846
10090.ENSMUSP00000124737	2N4I
10090.ENSMUSP00000124738	18986
10090.ENSMUSP00000124751	4930558K02Rik
10090.ENSMUSP00000124780	uc008yeg.2
10090.ENSMUSP00000124782	219024
10090.ENSMUSP00000124804	319555
10090.ENSMUSP00000124816	1.14.11.-
10090.ENSMUSP00000124819	52245
10090.ENSMUSP00000124846	20462
10090.ENSMUSP00000124855	100504164
10090.ENSMUSP00000124863	328365
10090.ENSMUSP00000124871	2.3.2.27
10090.ENSMUSP00000124872	A-kinase anchor protein SPHKAP
10090.ENSMUSP00000124881	226090
10090.ENSMUSP00000124910	3RS1
10090.ENSMUSP00000124917	105418
10090.ENSMUSP00000124923	C330019G07Rik
10090.ENSMUSP00000124930	105590
10090.ENSMUSP00000124931	1.1.1.205
10090.ENSMUSP00000124938	16502
10090.ENSMUSP00000124942	100043188
10090.ENSMUSP00000124943	229599
10090.ENSMUSP00000124944	E0CX42
10090.ENSMUSP00000124947	A0A0G2JFM9
10090.ENSMUSP00000124963	2.7.11.12
10090.ENSMUSP00000124966	54188
10090.ENSMUSP00000124967	2.7.11.1
10090.ENSMUSP00000124969	208169
10090.ENSMUSP00000124972	216613
10090.ENSMUSP00000124991	4931429L15Rik
10090.ENSMUSP00000124993	100036521
10090.ENSMUSP00000125003	51796
10090.ENSMUSP00000125007	100048534
10090.ENSMUSP00000125038	E0CXS8
10090.ENSMUSP00000125055	2.7.11.-
10090.ENSMUSP00000125058	1.1.1.-
10090.ENSMUSP00000125062	234677
10090.ENSMUSP00000125063	239556
10090.ENSMUSP00000125069	69700
10090.ENSMUSP00000125081	2.7.11.1
10090.ENSMUSP00000125096	13599
10090.ENSMUSP00000125105	18387
10090.ENSMUSP00000125106	A930017K11Rik
10090.ENSMUSP00000125114	108052
10090.ENSMUSP00000125121	545378
10090.ENSMUSP00000125122	381287
10090.ENSMUSP00000125129	5430401F13Rik
10090.ENSMUSP00000125137	233046
10090.ENSMUSP00000125139	71306
10090.ENSMUSP00000125142	80906
10090.ENSMUSP00000125149	72585
10090.ENSMUSP00000125156	69792
10090.ENSMUSP00000125159	544806
10090.ENSMUSP00000125167	106795
10090.ENSMUSP00000125172	Atp5o
10090.ENSMUSP00000125174	224014
10090.ENSMUSP00000125207	74342
10090.ENSMUSP00000125251	70729
10090.ENSMUSP00000125253	240869
10090.ENSMUSP00000125255	29866
10090.ENSMUSP00000125257	2ELW
10090.ENSMUSP00000125265	171167
10090.ENSMUSP00000125267	E0CXI6
10090.ENSMUSP00000125268	252903
10090.ENSMUSP00000125274	18231
10090.ENSMUSP00000125288	74413
10090.ENSMUSP00000125295	210503
10090.ENSMUSP00000125297	1.14.11.-
10090.ENSMUSP00000125300	67872
10090.ENSMUSP00000125303	243634
10090.ENSMUSP00000125312	75914
10090.ENSMUSP00000125314	66074
10090.ENSMUSP00000125315	14426
10090.ENSMUSP00000125322	NP_034002.2
10090.ENSMUSP00000125324	66761
10090.ENSMUSP00000125325	71640
10090.ENSMUSP00000125335	109593
10090.ENSMUSP00000125341	380773
10090.ENSMUSP00000125352	66067
10090.ENSMUSP00000125355	271305
10090.ENSMUSP00000125357	232406
10090.ENSMUSP00000125362	73407
10090.ENSMUSP00000125373	1.14.11.4
10090.ENSMUSP00000125387	68877
10090.ENSMUSP00000125403	71745
10090.ENSMUSP00000125405	20911
10090.ENSMUSP00000125407	18189
10090.ENSMUSP00000125409	EG638695
10090.ENSMUSP00000125415	19070
10090.ENSMUSP00000125416	54201
10090.ENSMUSP00000125427	1.14.11.42
10090.ENSMUSP00000125434	105504
10090.ENSMUSP00000125451	109006
10090.ENSMUSP00000125453	2KOH
10090.ENSMUSP00000125454	224530
10090.ENSMUSP00000125460	A0A0A6YWT6
10090.ENSMUSP00000125464	239463
10090.ENSMUSP00000125471	70920
10090.ENSMUSP00000125478	3.2.1.24
10090.ENSMUSP00000125491	98258
10090.ENSMUSP00000125492	1.13.11.5
10090.ENSMUSP00000125502	19365
10090.ENSMUSP00000125504	57423
10090.ENSMUSP00000125509	210789
10090.ENSMUSP00000125531	3.4.21.42
10090.ENSMUSP00000125540	66177
10090.ENSMUSP00000125548	19167
10090.ENSMUSP00000125552	3.-.-.-
10090.ENSMUSP00000125564	231889
10090.ENSMUSP00000125580	13619
10090.ENSMUSP00000125583	213402
10090.ENSMUSP00000125587	624245
10090.ENSMUSP00000125604	GSTT4_MOUSE
10090.ENSMUSP00000125607	F7BCN9
10090.ENSMUSP00000125609	COMM domain-containing 1B
10090.ENSMUSP00000125622	19073
10090.ENSMUSP00000125623	20822
10090.ENSMUSP00000125638	52846
10090.ENSMUSP00000125651	107242
10090.ENSMUSP00000125656	320806
10090.ENSMUSP00000125662	192236
10090.ENSMUSP00000125697	14702
10090.ENSMUSP00000125718	E0CZ42
10090.ENSMUSP00000125722	19056
10090.ENSMUSP00000125729	22278
10090.ENSMUSP00000125742	1700101E01Rik
10090.ENSMUSP00000125745	2.3.2.27
10090.ENSMUSP00000125746	52705
10090.ENSMUSP00000125749	108943
10090.ENSMUSP00000125752	56426
10090.ENSMUSP00000125760	224912
10090.ENSMUSP00000125761	17184
10090.ENSMUSP00000125769	319433
10090.ENSMUSP00000125777	16818
10090.ENSMUSP00000125788	F7D8Y4
10090.ENSMUSP00000125797	17434
10090.ENSMUSP00000125798	17772
10090.ENSMUSP00000125803	1.4.3.-
10090.ENSMUSP00000125805	E9Q5Z9
10090.ENSMUSP00000125806	A2AM97
10090.ENSMUSP00000125812	100040608
10090.ENSMUSP00000125817	269902
10090.ENSMUSP00000125823	384695
10090.ENSMUSP00000125833	3.1.3.48
10090.ENSMUSP00000125840	2CY4
10090.ENSMUSP00000125841	100042922
10090.ENSMUSP00000125846	80879
10090.ENSMUSP00000125855	546123
10090.ENSMUSP00000125857	A0A0H2UH22
10090.ENSMUSP00000125867	16160
10090.ENSMUSP00000125871	20472
10090.ENSMUSP00000125874	381045
10090.ENSMUSP00000125877	Gm7970
10090.ENSMUSP00000125880	56524
10090.ENSMUSP00000125888	Defa33
10090.ENSMUSP00000125912	70891
10090.ENSMUSP00000125915	66591
10090.ENSMUSP00000125916	2.3.1.13
10090.ENSMUSP00000125932	71904
10090.ENSMUSP00000125936	14017
10090.ENSMUSP00000125941	E9Q5K2
10090.ENSMUSP00000125952	225583
10090.ENSMUSP00000125956	667259
10090.ENSMUSP00000125960	2.3.1.48
10090.ENSMUSP00000125970	67912
10090.ENSMUSP00000125995	17189
10090.ENSMUSP00000126007	620672
10090.ENSMUSP00000126008	69362
10090.ENSMUSP00000126024	12571
10090.ENSMUSP00000126036	67902
10090.ENSMUSP00000126061	57773
10090.ENSMUSP00000126066	22673
10090.ENSMUSP00000126071	27057
10090.ENSMUSP00000126080	80286
10090.ENSMUSP00000126092	18704
10090.ENSMUSP00000126103	12669
10090.ENSMUSP00000126108	11481
10090.ENSMUSP00000126114	14399
10090.ENSMUSP00000126119	1.6.2.2
10090.ENSMUSP00000126120	11840
10090.ENSMUSP00000126135	17218
10090.ENSMUSP00000126137	16880
10090.ENSMUSP00000126141	12445
10090.ENSMUSP00000126151	673676
10090.ENSMUSP00000126157	108105
10090.ENSMUSP00000126165	637004
10090.ENSMUSP00000126169	621628
10090.ENSMUSP00000126173	2.3.2.-
10090.ENSMUSP00000126177	68799
10090.ENSMUSP00000126191	207911
10090.ENSMUSP00000126192	E9PZ39
10090.ENSMUSP00000126194	13528
10090.ENSMUSP00000126197	332131
10090.ENSMUSP00000126204	F6ZA48
10090.ENSMUSP00000126205	2.3.2.31
10090.ENSMUSP00000126209	320557
10090.ENSMUSP00000126231	Acrosomal protein KIAA1210
10090.ENSMUSP00000126243	269389
10090.ENSMUSP00000126247	Gm7942
10090.ENSMUSP00000126250	Cdr1
10090.ENSMUSP00000126264	622935
10090.ENSMUSP00000126268	2.7.7.-
10090.ENSMUSP00000126277	100040671
10090.ENSMUSP00000126279	19272
10090.ENSMUSP00000126281	2.8.2.17
10090.ENSMUSP00000126288	101604
10090.ENSMUSP00000126294	40S ribosomal protein S13
10090.ENSMUSP00000126298	30056
10090.ENSMUSP00000126301	69090
10090.ENSMUSP00000126303	17308
10090.ENSMUSP00000126311	E9Q0A2
10090.ENSMUSP00000126313	19726
10090.ENSMUSP00000126316	Gm3182
10090.ENSMUSP00000126321	13418
10090.ENSMUSP00000126322	320700
10090.ENSMUSP00000126338	22661
10090.ENSMUSP00000126340	3.6.4.-
10090.ENSMUSP00000126342	18379
10090.ENSMUSP00000126345	19826
10090.ENSMUSP00000126346	56093
10090.ENSMUSP00000126351	100861908
10090.ENSMUSP00000126352	244059
10090.ENSMUSP00000126356	E9PZM0
10090.ENSMUSP00000126374	67010
10090.ENSMUSP00000126377	110279
10090.ENSMUSP00000126386	665227
10090.ENSMUSP00000126390	12406
10090.ENSMUSP00000126405	55991
10090.ENSMUSP00000126410	667464
10090.ENSMUSP00000126417	26934
10090.ENSMUSP00000126422	12482
10090.ENSMUSP00000126439	215928
10090.ENSMUSP00000126448	26897
10090.ENSMUSP00000126453	105732
10090.ENSMUSP00000126464	1.17.99.3
10090.ENSMUSP00000126473	434865
10090.ENSMUSP00000126474	67119
10090.ENSMUSP00000126480	67238
10090.ENSMUSP00000126484	2.3.2.27
10090.ENSMUSP00000126496	330277
10090.ENSMUSP00000126498	101401
10090.ENSMUSP00000126511	F7AIG4
10090.ENSMUSP00000126515	243538
10090.ENSMUSP00000126531	2.3.2.31
10090.ENSMUSP00000126534	224576
10090.ENSMUSP00000126536	670558
10090.ENSMUSP00000126540	546118
10090.ENSMUSP00000126541	2.7.11.1
10090.ENSMUSP00000126547	Gm3542
10090.ENSMUSP00000126559	224572
10090.ENSMUSP00000126560	71710
10090.ENSMUSP00000126565	66373
10090.ENSMUSP00000126567	100042840
10090.ENSMUSP00000126594	666747
10090.ENSMUSP00000126595	E9PW52
10090.ENSMUSP00000126596	625109
10090.ENSMUSP00000126598	A0A1L1SUP5
10090.ENSMUSP00000126603	(2E,6E)-farnesyl diphosphate synthase
10090.ENSMUSP00000126608	71750
10090.ENSMUSP00000126622	22793
10090.ENSMUSP00000126626	Gm21962
10090.ENSMUSP00000126629	329003
10090.ENSMUSP00000126636	A0A2I3BPI7
10090.ENSMUSP00000126650	626942
10090.ENSMUSP00000126656	98741
10090.ENSMUSP00000126665	78251
10090.ENSMUSP00000126674	103836
10090.ENSMUSP00000126682	435916
10090.ENSMUSP00000126690	653016
10090.ENSMUSP00000126698	637896
10090.ENSMUSP00000126702	66310
10090.ENSMUSP00000126725	235345
10090.ENSMUSP00000126733	3.5.4.12
10090.ENSMUSP00000126744	F6ZF91
10090.ENSMUSP00000126747	F6ZF64
10090.ENSMUSP00000126749	104859
10090.ENSMUSP00000126756	627636
10090.ENSMUSP00000126763	F6Z9R1
10090.ENSMUSP00000126772	399568
10090.ENSMUSP00000126773	3.1.1.-
10090.ENSMUSP00000126777	215351
10090.ENSMUSP00000126779	384724
10090.ENSMUSP00000126797	100041811
10090.ENSMUSP00000126800	E9PWS4
10090.ENSMUSP00000126814	53951
10090.ENSMUSP00000126820	Gm8094
10090.ENSMUSP00000126821	66166
10090.ENSMUSP00000126825	217869
10090.ENSMUSP00000126826	72821
10090.ENSMUSP00000126828	67838
10090.ENSMUSP00000126836	E9PW72
10090.ENSMUSP00000126838	215113
10090.ENSMUSP00000126840	140781
10090.ENSMUSP00000126854	69890
10090.ENSMUSP00000126861	170755
10090.ENSMUSP00000126862	218314
10090.ENSMUSP00000126863	100042894
10090.ENSMUSP00000126874	12455
10090.ENSMUSP00000126875	Gm3476
10090.ENSMUSP00000126877	100042450
10090.ENSMUSP00000126878	79043
10090.ENSMUSP00000126879	667666
10090.ENSMUSP00000126882	100043016
10090.ENSMUSP00000126885	619788
10090.ENSMUSP00000126887	E9PW43
10090.ENSMUSP00000126891	100312948
10090.ENSMUSP00000126892	F6YVP7
10090.ENSMUSP00000126897	17454
10090.ENSMUSP00000126901	620235
10090.ENSMUSP00000126909	72504
10090.ENSMUSP00000126914	64095
10090.ENSMUSP00000126916	3.-.-.-
10090.ENSMUSP00000126917	546980
10090.ENSMUSP00000126921	2310050C09Rik
10090.ENSMUSP00000126933	194604
10090.ENSMUSP00000126941	13711
10090.ENSMUSP00000126947	Alpha13-takusan
10090.ENSMUSP00000126952	Gm7980
10090.ENSMUSP00000126953	627479
10090.ENSMUSP00000126958	16840
10090.ENSMUSP00000126960	218734
10090.ENSMUSP00000126966	628422
10090.ENSMUSP00000126973	546981
10090.ENSMUSP00000126976	E9PVG0
10090.ENSMUSP00000126979	637908
10090.ENSMUSP00000126980	228836
10090.ENSMUSP00000126984	235584
10090.ENSMUSP00000126999	12161
10090.ENSMUSP00000127012	620574
10090.ENSMUSP00000127021	27056
10090.ENSMUSP00000127022	243978
10090.ENSMUSP00000127024	12769
10090.ENSMUSP00000127027	66300
10090.ENSMUSP00000127034	13681
10090.ENSMUSP00000127049	Gm8890
10090.ENSMUSP00000127050	Gm3043
10090.ENSMUSP00000127070	4EDQ
10090.ENSMUSP00000127071	2.4.1.88
10090.ENSMUSP00000127076	25 kDa Sin3-associated polypeptide
10090.ENSMUSP00000127078	E9Q528
10090.ENSMUSP00000127087	Gm3642
10090.ENSMUSP00000127094	Q8VC33
10090.ENSMUSP00000127102	100038657
10090.ENSMUSP00000127109	12395
10090.ENSMUSP00000127114	243537
10090.ENSMUSP00000127120	330390
10090.ENSMUSP00000127126	384696
10090.ENSMUSP00000127137	E9Q4G9
10090.ENSMUSP00000127138	230623
10090.ENSMUSP00000127149	3.1.1.3
10090.ENSMUSP00000127152	93719
10090.ENSMUSP00000127156	Gm3115
10090.ENSMUSP00000127173	18595
10090.ENSMUSP00000127174	F6SKY8
10090.ENSMUSP00000127178	208292
10090.ENSMUSP00000127187	DEN2C_MOUSE
10090.ENSMUSP00000127192	319758
10090.ENSMUSP00000127193	2.7.11.24
10090.ENSMUSP00000127198	Ahcy
10090.ENSMUSP00000127199	140743
10090.ENSMUSP00000127204	A0A1B0GR59
10090.ENSMUSP00000127212	320827
10090.ENSMUSP00000127231	100042065
10090.ENSMUSP00000127245	64176
10090.ENSMUSP00000127247	100043474
10090.ENSMUSP00000127249	245666
10090.ENSMUSP00000127250	3GF5
10090.ENSMUSP00000127256	Gm3029
10090.ENSMUSP00000127275	70083
10090.ENSMUSP00000127280	224022
10090.ENSMUSP00000127282	435947
10090.ENSMUSP00000127292	72040
10090.ENSMUSP00000127293	100861615
10090.ENSMUSP00000127296	A2A8C4
10090.ENSMUSP00000127300	224671
10090.ENSMUSP00000127303	E9Q8L6
10090.ENSMUSP00000127305	67416
10090.ENSMUSP00000127309	675969
10090.ENSMUSP00000127318	2.3.1.-
10090.ENSMUSP00000127325	1-AGP acyltransferase 6
10090.ENSMUSP00000127329	22359
10090.ENSMUSP00000127330	19324
10090.ENSMUSP00000127341	381582
10090.ENSMUSP00000127347	328505
10090.ENSMUSP00000127351	331623
10090.ENSMUSP00000127368	207781
10090.ENSMUSP00000127373	14126
10090.ENSMUSP00000127374	23945
10090.ENSMUSP00000127377	F6U3N7
10090.ENSMUSP00000127384	E9Q3J7
10090.ENSMUSP00000127385	12238
10090.ENSMUSP00000127387	uc007fyy.1
10090.ENSMUSP00000127395	71592
10090.ENSMUSP00000127396	223227
10090.ENSMUSP00000127404	64339
10090.ENSMUSP00000127413	67774
10090.ENSMUSP00000127439	67926
10090.ENSMUSP00000127441	66818
10090.ENSMUSP00000127449	2210408I21Rik
10090.ENSMUSP00000127452	E9Q2U8
10090.ENSMUSP00000127457	100504446
10090.ENSMUSP00000127465	665210
10090.ENSMUSP00000127475	218975
10090.ENSMUSP00000127481	Gm8857
10090.ENSMUSP00000127487	81877
10090.ENSMUSP00000127488	Gm3573
10090.ENSMUSP00000127490	F6TMR5
10090.ENSMUSP00000127493	667135
10090.ENSMUSP00000127504	381591
10090.ENSMUSP00000127505	666002
10090.ENSMUSP00000127506	632671
10090.ENSMUSP00000127509	Gm8897
10090.ENSMUSP00000127513	A0A3B2WB57
10090.ENSMUSP00000127520	66773
